ref_id,head,tail,start codon,stop codon
F53A9.3.1,1.0,545,13,471
F53A9.4.1,1.0,1325,4,1203
F53A9.5.1,1.0,1305,1,1305
F53A9.6.1,1.0,261,1,261
F53A9.7.1,1.0,258,1,258
F53A9.8.1,1.0,264,1,264
F53A9.9.1,1.0,444,1,444
F53B1.2.1,1.0,1736,1,1452
F53B1.3.1,1.0,849,23,385
F53B1.4.1,1.0,1430,21,1049
F53B1.6.1,1.0,1678,108,1568
F53B1.7.1,1.0,1158,1,1158
F53B1.8a.1,1.0,3156,53,2458
F53B1.8b.1,1.0,2232,1,2232
F53B1.9.1,1.0,159,1,159
F53B2.2.1,1.0,797,20,745
F53B2.3.1,1.0,841,1,744
F53B2.4.1,1.0,978,1,978
F53B2.5.1,1.0,1472,8,1438
F53B2.6.1,1.0,1685,34,1278
F53B2.8.1,1.0,900,178,732
F53B3.1.1,1.0,1903,9,1640
F53B3.1.2,1.0,1985,86,1717
F53B3.2.1,1.0,2049,42,1946
F53B3.3.1,1.0,2305,78,2147
F53B3.5.1,1.0,1532,9,899
F53B3.6.1,1.0,1399,222,1187
F53B6.1.1,1.0,1125,7,783
F53B6.13.1,1.0,345,68,226
F53B6.2a.1,1.0,3351,84,3221
F53B6.2b.1,1.0,2360,99,2234
F53B6.2c.1,1.0,3341,89,3220
F53B6.4a.1,1.0,1134,1,1029
F53B6.4b.1,1.0,903,1,903
F53B6.5.1,1.0,549,1,549
F53B6.6.1,1.0,1608,1,1608
F53B6.7.1,1.0,1030,42,992
F53B6.8.1,1.0,298,26,199
F53B6.9.1,1.0,425,66,293
F53B7.2a.1,1.0,1754,2,1600
F53B7.2b.1,1.0,1739,11,1582
F53B7.3.1,1.0,881,20,823
F53B7.4.1,1.0,1127,1,1101
F53B7.5a.1,1.0,578,1,417
F53B7.5b.1,1.0,8873,70,8766
F53B7.7.1,1.0,433,41,391
F53C11.1a.1,1.0,1531,9,1493
F53C11.1b.1,1.0,1218,1,1218
F53C11.3.1,1.0,1107,91,1032
F53C11.4a.1,1.0,2242,28,1611
F53C11.4a.2,1.0,2303,84,1667
F53C11.4b.1,1.0,2288,60,1652
F53C11.4b.2,1.0,2258,30,1622
F53C11.5a.1,1.0,2903,1,2568
F53C11.5b.1,1.0,2941,1,2676
F53C11.5c.1,1.0,2815,9,2501
F53C11.6.1,1.0,1873,1,1845
F53C11.7.1,1.0,2196,155,1591
F53C11.7.2,1.0,2053,9,1445
F53C11.8.1,1.0,1556,27,1193
F53C11.9.1,1.0,434,149,391
F53C3.1.1,1.0,1032,32,1018
F53C3.11.1,1.0,1683,96,1541
F53C3.12.1,1.0,1652,6,1598
F53C3.13a.1,1.0,1237,75,1115
F53C3.13b.1,1.0,1426,84,1241
F53C3.13c.1,1.0,1506,81,1103
F53C3.13d.1,1.0,1575,75,1193
F53C3.13d.2,1.0,2600,82,1200
F53C3.13e.1,1.0,1708,86,1090
F53C3.13f.1,1.0,1420,75,1085
F53C3.2.1,1.0,1239,28,1002
F53C3.3.1,1.0,1047,27,746
F53C3.4.1,1.0,942,20,694
F53C3.6a.1,1.0,1897,20,772
F53C3.7.1,1.0,1098,27,800
F53C3.8.1,1.0,828,1,828
F53E10.1.1,1.0,1128,20,1039
F53E10.1.2,1.0,1363,252,1271
F53E10.2b.1,1.0,1623,22,1569
F53E10.2g.1,1.0,1551,23,1486
F53E10.2h.1,1.0,237,1,237
F53E10.2i.1,1.0,126,1,126
F53E10.4a.1,1.0,716,4,666
F53E10.4b.1,1.0,543,1,543
F53E10.4c.1,1.0,384,1,384
F53E10.5.1,1.0,1383,1,1383
F53E10.6.1,1.0,669,4,579
F53E2.1a.1,1.0,1360,24,1217
F53E2.1b.1,1.0,705,1,705
F53E2.2.1,1.0,1263,54,551
F53E4.1a.1,1.0,1641,7,1287
F53E4.1b.1,1.0,1637,19,1281
F53E4.1c.1,1.0,567,1,567
F53E4.1d.1,1.0,1299,1,1299
F53E4.2.1,1.0,189,1,189
F53F1.1.1,1.0,1370,101,1300
F53F1.10.1,1.0,1150,113,1126
F53F1.11.1,1.0,1020,1,1020
F53F1.2.1,1.0,1215,109,1002
F53F1.3.1,1.0,905,1,852
F53F1.4.1,1.0,528,34,351
F53F1.5.1,1.0,927,152,799
F53F1.6a.1,1.0,944,1,819
F53F1.6b.1,1.0,1005,10,876
F53F1.7.1,1.0,1280,1,1014
F53F1.8.1,1.0,1137,130,1137
F53F1.9.1,1.0,1008,1,1008
F53F10.1.1,1.0,831,60,785
F53F10.2a.1,1.0,2971,1208,2641
F53F10.2a.2,1.0,4081,2314,3747
F53F10.2a.3,1.0,2788,1020,2453
F53F10.2a.4,1.0,2422,655,2088
F53F10.2a.5,1.0,2234,466,1899
F53F10.2c.1,1.0,2469,275,343
F53F10.2c.2,1.0,939,289,357
F53F10.2d.1,1.0,299,69,299
F53F10.2f.1,1.0,117,1,117
F53F10.3.1,1.0,509,19,420
F53F10.4a.1,1.0,1120,5,649
F53F10.4b.1,1.0,672,1,672
F53F10.4c.1,1.0,507,1,507
F53F10.4d.1,1.0,210,1,210
F53F10.5.1,1.0,2595,6,2423
F53F10.8.1,1.0,1040,12,395
F53F10.8.2,1.0,827,12,395
F53F4.1.1,1.0,512,120,404
F53F4.10.1,1.0,853,19,738
F53F4.11.1,1.0,1834,4,1635
F53F4.12.1,1.0,1248,1,975
F53F4.13.1,1.0,443,19,363
F53F4.14.1,1.0,1683,47,1549
F53F4.14.2,1.0,1733,87,1589
F53F4.15.1,1.0,455,32,385
F53F4.16.1,1.0,375,1,195
F53F4.17.1,1.0,251,7,204
F53F4.18.1,1.0,375,30,329
F53F4.2.1,1.0,867,10,402
F53F4.3.1,1.0,904,10,699
F53F4.4a.1,1.0,2189,45,2111
F53F4.4b.1,1.0,282,1,282
F53F4.4c.1,1.0,2070,1,2070
F53F4.4d.1,1.0,1974,1,1974
F53F4.5a.1,1.0,2018,8,1714
F53F4.6a.1,1.0,1186,1,849
F53F4.6b.1,1.0,1262,1,840
F53F4.7.1,1.0,1111,4,1086
F53F4.9a.1,1.0,1314,167,1180
F53F4.9b.1,1.0,312,1,312
F53F8.1.1,1.0,1063,104,1003
F53F8.1.2,1.0,967,3,902
F53F8.2.1,1.0,942,1,942
F53F8.3.1,1.0,737,14,643
F53F8.4.1,1.0,957,2,763
F53F8.5.1,1.0,1846,13,1119
F53F8.6a.1,1.0,267,1,267
F53F8.6b.1,1.0,658,311,583
F53F8.7.1,1.0,1045,89,463
F53G12.1.1,1.0,1232,14,649
F53G12.10.1,1.0,797,18,752
F53G12.10.2,1.0,798,18,752
F53G12.18.1,1.0,285,18,239
F53G12.3.1,1.0,4512,1,4512
F53G12.4.1,1.0,1070,18,1070
F53G12.5a.1,1.0,1934,2,1249
F53G12.5a.2,1.0,2039,105,1352
F53G12.5a.3,1.0,1989,55,1302
F53G12.5b.1,1.0,2032,13,1344
F53G12.5c.1,1.0,543,1,543
F53G12.6.1,1.0,1586,17,1555
F53G12.7a.1,1.0,1133,53,1036
F53G12.7b.1,1.0,777,1,777
F53G12.8.1,1.0,561,1,534
F53G12.9a.1,1.0,929,81,839
F53G12.9b.1,1.0,237,1,237
F53G2.1.1,1.0,2255,69,2213
F53G2.12a.1,1.0,606,15,287
F53G2.12b.1,1.0,39,1,39
F53G2.12c.1,1.0,90,1,90
F53G2.13.1,1.0,1329,433,1020
F53G2.2.1,1.0,612,18,590
F53G2.3.1,1.0,384,1,384
F53G2.4a.1,1.0,1678,10,1587
F53G2.4b.1,1.0,1694,5,1615
F53G2.4c.1,1.0,1166,296,769
F53G2.6a.1,1.0,3111,271,2760
F53G2.6b.1,1.0,2484,1,2484
F53G2.7.1,1.0,1614,86,1018
F53H1.1a.1,1.0,3097,7,2919
F53H1.1b.1,1.0,2362,1,2244
F53H1.1c.1,1.0,2502,1,2502
F53H1.1d.1,1.0,1833,1,1833
F53H1.1e.1,1.0,708,1,708
F53H1.3a.1,1.0,1814,2,1666
F53H1.3b.1,1.0,651,106,504
F53H1.4a.1,1.0,4472,59,3886
F53H1.4b.1,1.0,4342,38,3757
F53H10.2a.1,1.0,3067,1,2703
F53H10.2b.1,1.0,2031,1,2031
F53H10.2c.1,1.0,1743,1,1743
F53H10.2d.1,1.0,2339,1,1974
F53H2.1a.1,1.0,2805,1,2805
F53H2.1b.1,1.0,2271,1,2271
F53H2.1c.1,1.0,1050,1,1050
F53H2.2.1,1.0,278,24,227
F53H2.3b.1,1.0,2627,1,1458
F53H2.3c.1,1.0,1188,1,1188
F53H4.1.1,1.0,3281,7,2880
F53H4.2.1,1.0,710,18,677
F53H4.3.1,1.0,901,10,789
F53H4.4.1,1.0,1344,59,886
F53H4.4.2,1.0,1297,12,839
F53H4.5.1,1.0,2048,12,1565
F53H4.6.1,1.0,3798,6,2774
F53H8.1.1,1.0,1413,23,1267
F53H8.2.1,1.0,1530,27,1334
F53H8.3.1,1.0,1644,54,1583
F53H8.4.1,1.0,1450,1,1008
F54A3.2.1,1.0,2668,14,2260
F54A3.3.1,1.0,2602,10,1641
F54A3.4.1,1.0,2084,28,2016
F54A3.5.1,1.0,446,3,320
F54A3.6a.1,1.0,1651,140,1552
F54A3.6b.1,1.0,1709,122,715
F54A3.6b.2,1.0,1739,108,701
F54A5.1.1,1.0,1673,13,1287
F54A5.2a.1,1.0,1228,126,1208
F54A5.2b.1,1.0,1209,661,1191
F54A5.2b.2,1.0,1006,458,988
F54A5.2b.3,1.0,805,254,784
F54A5.3a.1,1.0,1624,82,1032
F54A5.3b.1,1.0,5250,3975,4658
F54A5.3b.2,1.0,1750,475,1158
F54A5.3b.3,1.0,1407,132,815
F54B11.1.1,1.0,1020,1,1020
F54B11.10.1,1.0,539,83,382
F54B11.11.1,1.0,1875,31,1797
F54B11.2.1,1.0,1020,24,938
F54B11.3a.1,1.0,3666,6,3341
F54B11.3b.1,1.0,2703,6,2645
F54B11.4.1,1.0,630,1,630
F54B11.5.1,1.0,1055,2,607
F54B11.6.1,1.0,870,23,574
F54B11.7.1,1.0,954,1,864
F54B11.8.1,1.0,1198,9,434
F54B11.9.1,1.0,1022,83,736
F54B3.1a.1,1.0,11048,29,10726
F54B3.1b.1,1.0,11048,29,10720
F54B3.2.1,1.0,1255,109,1212
F54B3.3.1,1.0,2082,1,1788
F54B3.4.1,1.0,610,44,307
F54B8.1.1,1.0,538,39,491
F54B8.11.1,1.0,861,1,861
F54B8.12.1,1.0,840,1,840
F54B8.16.1,1.0,840,1,840
F54B8.2.1,1.0,762,1,762
F54B8.3.1,1.0,1576,576,1505
F54B8.3.2,1.0,1626,629,1558
F54B8.4a.1,1.0,291,1,291
F54B8.4b.1,1.0,486,83,397
F54B8.5.1,1.0,270,1,270
F54B8.6.1,1.0,852,1,852
F54B8.7a.1,1.0,852,1,852
F54B8.7b.1,1.0,621,1,621
F54B8.8.1,1.0,846,1,846
F54B8.9.1,1.0,861,1,861
F54C1.1.1,1.0,2019,24,1769
F54C1.2.1,1.0,1246,16,1197
F54C1.3a.1,1.0,3122,6,2270
F54C1.3a.2,1.0,2727,6,2270
F54C1.3b.1,1.0,3028,10,2217
F54C1.5a.1,1.0,2219,97,2067
F54C1.5b.1,1.0,1990,55,1848
F54C1.5b.2,1.0,3128,1193,2986
F54C1.5b.3,1.0,2256,463,2256
F54C1.5b.4,1.0,2095,158,1951
F54C1.6.1,1.0,843,1,843
F54C1.7.1,1.0,674,24,509
F54C1.7.2,1.0,855,296,781
F54C1.7.3,1.0,847,296,781
F54C1.7.4,1.0,830,296,781
F54C1.7.5,1.0,813,296,781
F54C1.7.6,1.0,835,296,781
F54C1.8.1,1.0,726,46,690
F54C1.9.1,1.0,907,81,776
F54C4.1.1,1.0,666,6,575
F54C4.2.1,1.0,530,15,377
F54C4.3.1,1.0,4390,8,3712
F54C4.4.1,1.0,585,123,482
F54C8.1.1,1.0,999,54,950
F54C8.1.2,1.0,953,6,902
F54C8.2.1,1.0,897,18,803
F54C8.3.1,1.0,3243,3,3086
F54C8.4a.1,1.0,1555,275,1354
F54C8.4b.1,1.0,828,1,828
F54C8.5.1,1.0,1192,22,645
F54C8.6a.1,1.0,1633,129,1040
F54C8.6a.2,1.0,1512,8,919
F54C8.6b.1,1.0,978,1,978
F54C8.6c.1,1.0,798,1,798
F54C8.6d.1,1.0,606,1,606
F54C8.7a.1,1.0,1346,229,1095
F54C8.7b.1,1.0,1174,4,927
F54C8.7c.1,1.0,1049,33,806
F54C8.7d.1,1.0,1159,97,909
F54C8.7e.1,1.0,1019,102,773
F54C8.7f.1,1.0,734,20,484
F54C9.1.1,1.0,722,10,495
F54C9.1.2,1.0,1013,95,580
F54C9.10.1,1.0,976,11,553
F54C9.11.1,1.0,1211,37,1140
F54C9.14.1,1.0,884,127,843
F54C9.2.1,1.0,1659,33,1385
F54C9.3.1,1.0,246,1,246
F54C9.4.1,1.0,926,20,883
F54C9.5.1,1.0,1029,7,888
F54C9.6.1,1.0,1419,6,1334
F54C9.6.2,1.0,1423,12,1340
F54C9.6.3,1.0,1408,1,1329
F54C9.7.1,1.0,1107,12,1037
F54C9.8.1,1.0,2069,37,1698
F54C9.9.1,1.0,2349,8,2230
F54D1.1.1,1.0,965,63,899
F54D1.2.1,1.0,951,1,885
F54D1.3.1,1.0,1237,314,1198
F54D1.4a.1,1.0,1719,79,1689
F54D1.4a.2,1.0,1958,318,1928
F54D1.5.1,1.0,4413,45,4265
F54D1.6.1,1.0,4655,7,4278
F54D10.1.1,1.0,555,1,555
F54D10.2.1,1.0,1666,933,1592
F54D10.3.1,1.0,1039,25,957
F54D10.4.1,1.0,1205,12,578
F54D10.5.1,1.0,856,8,715
F54D10.7.1,1.0,887,16,810
F54D10.8.1,1.0,1453,23,1396
F54D10.9.1,1.0,1536,1,1536
F54D11.1.1,1.0,1574,189,1502
F54D11.2.1,1.0,4406,10,3447
F54D11.2.2,1.0,4493,97,3534
F54D11.4.1,1.0,729,17,610
F54D12.1.1,1.0,813,1,813
F54D12.10.1,1.0,459,1,459
F54D12.2.1,1.0,982,66,926
F54D12.3.1,1.0,1593,19,1521
F54D12.6a.1,1.0,2746,4,1803
F54D12.6b.1,1.0,2739,5,1795
F54D12.7.1,1.0,867,1,867
F54D12.8a.1,1.0,1393,1,1278
F54D12.8b.1,1.0,1092,1,1092
F54D12.9.1,1.0,489,20,442
F54D5.11.1,1.0,928,6,875
F54D5.12.1,1.0,1536,1,1464
F54D5.12.2,1.0,1666,122,1585
F54D5.14.1,1.0,3712,5,3454
F54D5.15a.1,1.0,1833,75,1766
F54D5.15b.1,1.0,1814,272,1738
F54D5.15b.2,1.0,1660,194,1660
F54D5.15b.3,1.0,1691,149,1615
F54D5.15c.1,1.0,1686,1,1686
F54D5.17.1,1.0,283,118,270
F54D5.17.2,1.0,1033,331,483
F54D5.1a.1,1.0,1823,483,1763
F54D5.1b.1,1.0,1257,1,1257
F54D5.2.1,1.0,1454,93,1373
F54D5.23.1,1.0,502,46,201
F54D5.24.1,1.0,770,12,425
F54D5.3.1,1.0,617,2,562
F54D5.4.1,1.0,622,2,562
F54D5.5a.1,1.0,1469,18,1301
F54D5.5a.2,1.0,1486,31,1314
F54D5.5b.1,1.0,1479,1,1479
F54D5.7.1,1.0,1364,9,1238
F54D5.8.1,1.0,1398,14,1009
F54D5.9.1,1.0,1930,58,1755
F54D7.2.1,1.0,1448,18,1199
F54D7.3a.1,1.0,1545,118,1323
F54D7.3b.1,1.0,1564,114,1268
F54D7.4.1,1.0,747,9,728
F54D7.6.1,1.0,331,77,145
F54D7.7.1,1.0,280,39,107
F54D8.1.1,1.0,1111,4,1062
F54D8.10.1,1.0,204,1,204
F54D8.2.1,1.0,534,10,396
F54D8.2.2,1.0,490,10,396
F54D8.2.3,1.0,503,12,398
F54D8.2.4,1.0,527,11,397
F54D8.3a.1,1.0,1690,2,1534
F54D8.3b.1,1.0,1675,314,1582
F54D8.3b.2,1.0,1592,324,1592
F54D8.4a.1,1.0,1112,201,1112
F54D8.4b.1,1.0,630,1,630
F54D8.6.1,1.0,2597,7,2397
F54E12.1.1,1.0,411,1,411
F54E12.2.1,1.0,3439,2,3277
F54E12.2.2,1.0,3512,73,3348
F54E12.3.1,1.0,312,1,312
F54E12.4.1,1.0,372,1,372
F54E12.5a.1,1.0,384,1,384
F54E12.5b.1,1.0,674,23,466
F54E12.5c.1,1.0,540,19,429
F54E2.1.1,1.0,1332,93,1268
F54E2.2.1,1.0,662,1,525
F54E2.3a.1,1.0,13388,1,12753
F54E2.3c.1,1.0,12630,1,12630
F54E2.3d.1,1.0,12990,1,12396
F54E2.3e.1,1.0,15309,1,14670
F54E2.3f.1,1.0,14547,1,14547
F54E2.3g.1,1.0,14892,1,14892
F54E2.3h.1,1.0,14769,1,14769
F54E2.3i.1,1.0,12975,1,12975
F54E2.3j.1,1.0,12852,1,12852
F54E2.3k.1,1.0,10194,1,10194
F54E2.3l.1,1.0,9783,1,9783
F54E2.5.1,1.0,1248,125,1120
F54E2.6.1,1.0,984,1,984
F54E2.9.1,1.0,1138,50,1045
F54E4.1a.1,1.0,9656,24,9062
F54E4.1b.1,1.0,9687,1,9084
F54E4.1c.1,1.0,9057,1,9057
F54E4.1d.1,1.0,9012,1,9012
F54E4.1e.1,1.0,9090,1,9090
F54E4.1f.1,1.0,9045,1,9045
F54E4.1g.1,1.0,9675,30,9080
F54E4.1h.1,1.0,9627,24,9029
F54E4.2.1,1.0,1237,1,1104
F54E4.3.1,1.0,1496,15,833
F54E4.4.1,1.0,1520,7,1470
F54E7.1a.1,1.0,1272,66,1160
F54E7.1b.1,1.0,744,1,744
F54E7.2.1,1.0,494,33,455
F54E7.2.2,1.0,491,33,455
F54E7.2.3,1.0,490,33,455
F54E7.2.4,1.0,488,33,455
F54E7.3a.1,1.0,4900,82,4212
F54E7.3b.1,1.0,4909,82,4221
F54E7.3b.2,1.0,4894,80,4219
F54E7.3b.3,1.0,4844,17,4156
F54E7.3c.1,1.0,4706,1,4023
F54E7.3c.2,1.0,4522,1,4023
F54E7.3d.1,1.0,4707,1,4365
F54E7.3e.1,1.0,4692,1,4356
F54E7.3f.1,1.0,4519,1,3894
F54E7.3g.1,1.0,3903,1,3903
F54E7.3h.1,1.0,5010,82,4674
F54E7.3i.1,1.0,5019,82,4683
F54E7.3j.1,1.0,4690,82,4065
F54E7.3k.1,1.0,3993,1,3993
F54E7.3l.1,1.0,4317,1,3747
F54E7.3m.1,1.0,3756,1,3756
F54E7.5.1,1.0,1211,48,965
F54E7.6.1,1.0,870,1,783
F54E7.7.1,1.0,1030,70,693
F54E7.8.1,1.0,899,18,806
F54E7.9.1,1.0,653,3,506
F54F11.1.1,1.0,1044,130,975
F54F11.2a.1,1.0,4891,13,4782
F54F11.2b.1,1.0,4383,1,4383
F54F11.3.1,1.0,1186,13,1122
F54F12.1.1,1.0,4251,397,4050
F54F12.2a.1,1.0,1320,329,1111
F54F12.2b.1,1.0,720,1,720
F54F12.2c.1,1.0,708,1,708
F54F2.1.1,1.0,3972,4,3684
F54F2.14.1,1.0,712,34,156
F54F2.2a.1,1.0,3373,90,2693
F54F2.2a.2,1.0,5270,2003,4606
F54F2.2a.3,1.0,4764,1497,4100
F54F2.2a.4,1.0,5211,1944,4547
F54F2.2a.5,1.0,4312,1045,3648
F54F2.2a.6,1.0,3470,203,2806
F54F2.2a.7,1.0,3773,506,3109
F54F2.2b.1,1.0,1668,1021,1656
F54F2.2c.1,1.0,2812,243,2150
F54F2.2c.2,1.0,2706,136,2043
F54F2.5.1,1.0,1936,14,1762
F54F2.6.1,1.0,216,1,216
F54F2.7.1,1.0,607,1,474
F54F2.8.1,1.0,1204,7,855
F54F2.9.1,1.0,1375,2,1246
F54F3.1a.1,1.0,4997,6,4760
F54F3.1b.1,1.0,4830,12,4595
F54F3.1c.1,1.0,4018,12,3758
F54F3.3.1,1.0,1337,22,1239
F54F3.4.1,1.0,837,14,796
F54F7.1.1,1.0,907,14,778
F54F7.10.1,1.0,529,7,423
F54F7.14.1,1.0,427,2,421
F54F7.2.1,1.0,1199,4,972
F54F7.3.1,1.0,696,59,628
F54F7.4.1,1.0,883,27,617
F54F7.5.1,1.0,3403,24,2924
F54F7.6.1,1.0,1186,4,1095
F54F7.7.1,1.0,1093,1,948
F54F7.8.1,1.0,841,8,637
F54F7.9.1,1.0,774,38,712
F54G2.1a.1,1.0,4271,1,3798
F54G2.1d.1,1.0,4053,1,3582
F54G2.1e.1,1.0,4045,15,3572
F54G2.1f.1,1.0,3456,1,3456
F54G2.1g.1,1.0,4085,183,3614
F54G8.1.1,1.0,1271,51,1244
F54G8.2.1,1.0,2566,10,2397
F54G8.3.1,1.0,3773,66,3485
F54G8.4a.1,1.0,3234,99,3023
F54G8.4b.1,1.0,3091,106,2880
F54G8.5.1,1.0,2594,21,2555
F54H12.10.1,1.0,300,1,300
F54H12.1a.1,1.0,2739,9,2342
F54H12.1c.1,1.0,2533,211,2262
F54H12.1c.2,1.0,2599,276,2327
F54H12.1c.3,1.0,2133,82,2133
F54H12.2.1,1.0,1260,1,1260
F54H12.4.1,1.0,1146,1,1146
F54H12.5.1,1.0,1235,60,1073
F54H12.6.1,1.0,840,117,758
F54H12.7.1,1.0,500,13,450
F54H12.8.1,1.0,1804,47,1759
F54H5.14.1,1.0,1348,14,1288
F54H5.2a.1,1.0,1292,1,1275
F54H5.2b.1,1.0,513,1,513
F54H5.2c.1,1.0,393,1,393
F54H5.3.1,1.0,913,4,843
F54H5.4a.1,1.0,1176,1,930
F54H5.4b.1,1.0,1257,61,1008
F54H5.4b.2,1.0,1371,175,1122
F54H5.5.1,1.0,941,55,894
F55A11.1.1,1.0,959,8,568
F55A11.11.1,1.0,1291,282,1226
F55A11.2.1,1.0,1502,16,1257
F55A11.3.1,1.0,2081,17,1849
F55A11.4a.1,1.0,1931,124,1731
F55A11.4a.2,1.0,1816,8,1615
F55A11.4a.3,1.0,1941,133,1740
F55A11.5.1,1.0,1380,59,1234
F55A11.6a.1,1.0,1000,49,858
F55A11.6b.1,1.0,657,1,657
F55A11.6c.1,1.0,1100,65,958
F55A11.6d.1,1.0,958,1,816
F55A11.6e.1,1.0,219,1,219
F55A11.7.1,1.0,1459,1,1188
F55A11.8a.1,1.0,748,1,672
F55A11.8b.1,1.0,504,1,504
F55A12.10.1,1.0,738,14,676
F55A12.10.2,1.0,848,120,782
F55A12.18.1,1.0,696,67,645
F55A12.2a.1,1.0,989,172,699
F55A12.2b.1,1.0,1012,172,924
F55A12.2b.2,1.0,1466,621,1373
F55A12.2b.3,1.0,1189,346,1098
F55A12.2c.1,1.0,926,3,926
F55A12.2d.1,1.0,120,1,120
F55A12.3.1,1.0,2403,4,1839
F55A12.3.2,1.0,2550,14,1849
F55A12.3.3,1.0,2834,14,1849
F55A12.4a.1,1.0,1204,1,1107
F55A12.4b.1,1.0,531,1,531
F55A12.4c.1,1.0,1146,18,1049
F55A12.5.1,1.0,2696,2,2509
F55A12.6.1,1.0,716,1,645
F55A12.7.1,1.0,1602,21,1301
F55A12.8.1,1.0,3274,8,3139
F55A12.9a.1,1.0,2041,74,1486
F55A12.9b.1,1.0,2205,277,1650
F55A12.9c.1,1.0,1995,40,1437
F55A12.9d.1,1.0,1908,25,1350
F55A12.9e.1,1.0,1722,1,1164
F55A3.1.1,1.0,3634,15,3092
F55A3.2.1,1.0,2607,127,2448
F55A3.2.2,1.0,2486,7,2328
F55A3.3.1,1.0,3351,8,3100
F55A3.6.1,1.0,411,1,411
F55A4.1.1,1.0,813,5,649
F55A4.10.1,1.0,2013,10,1911
F55A4.13.1,1.0,30,1,30
F55A4.2.1,1.0,1807,65,1381
F55A4.3.1,1.0,1406,1104,1316
F55A4.5.1,1.0,2687,101,2218
F55A4.7.1,1.0,565,99,494
F55A4.8a.1,1.0,2072,30,1916
F55A4.8b.1,1.0,1751,113,1573
F55A4.8c.1,1.0,255,1,255
F55A4.8d.1,1.0,1248,1,1248
F55A8.1a.1,1.0,1624,19,1149
F55A8.1a.2,1.0,1669,59,1189
F55A8.1b.1,1.0,1644,27,1166
F55A8.2a.1,1.0,3000,1,2343
F55A8.2a.2,1.0,2780,1,2343
F55A8.2b.1,1.0,2214,1,2214
F55A8.2c.1,1.0,2900,1,2250
F55A8.2d.1,1.0,588,1,588
F55A8.2e.1,1.0,3101,218,2449
F55A8.2f.1,1.0,1541,129,1541
F55A8.2g.1,1.0,1455,1,1455
F55A8.2h.1,1.0,3002,1,2352
F55B11.1.1,1.0,4155,9,4085
F55B11.2.1,1.0,762,15,677
F55B11.3.1,1.0,742,14,709
F55B11.4.1,1.0,552,5,442
F55B11.5.1,1.0,634,1,612
F55B11.6.1,1.0,691,28,303
F55B11.7a.1,1.0,1091,96,1049
F55B12.1.1,1.0,1056,79,978
F55B12.10.1,1.0,498,37,288
F55B12.2.1,1.0,984,1,984
F55B12.3a.1,1.0,2370,5,1768
F55B12.3b.1,1.0,2361,5,1762
F55B12.4.1,1.0,1410,35,1345
F55B12.4.2,1.0,1488,109,1419
F55B12.5.1,1.0,1740,3,1658
F55B12.6.1,1.0,1233,136,1143
F55B12.7.1,1.0,1046,1,1020
F55B12.8.1,1.0,693,1,693
F55B12.9.1,1.0,1576,584,1528
F55B12.9.2,1.0,1273,255,1199
F55C10.1a.1,1.0,1005,50,565
F55C10.1b.1,1.0,679,50,562
F55C10.2.1,1.0,1103,18,917
F55C10.3.1,1.0,958,21,920
F55C10.4.1,1.0,1631,12,1565
F55C10.5.1,1.0,507,6,344
F55C12.19.1,1.0,393,7,378
F55C12.1a.1,1.0,1486,122,1486
F55C12.1a.2,1.0,1374,10,1374
F55C12.1a.3,1.0,1516,152,1516
F55C12.1b.1,1.0,1503,88,1503
F55C12.1c.1,1.0,1346,96,1346
F55C12.1d.1,1.0,1407,1,1407
F55C12.2.1,1.0,574,378,548
F55C12.4.1,1.0,894,42,704
F55C12.5b.1,1.0,3250,52,2829
F55C12.6.1,1.0,1288,53,1075
F55C12.7.1,1.0,455,3,338
F55C12.7.2,1.0,481,3,338
F55C12.7.3,1.0,352,1,336
F55C12.7.4,1.0,592,3,338
F55C5.1.1,1.0,324,1,324
F55C5.10.1,1.0,593,35,466
F55C5.11.1,1.0,727,55,672
F55C5.17.1,1.0,39,1,39
F55C5.3.1,1.0,1928,13,1752
F55C5.4.1,1.0,3194,12,3044
F55C5.5.1,1.0,1096,3,953
F55C5.7a.1,1.0,2718,14,2560
F55C5.7b.1,1.0,767,14,628
F55C5.8.1,1.0,2267,5,1873
F55C5.9.1,1.0,1701,306,1307
F55C7.2.1,1.0,267,1,267
F55C7.7a.1,1.0,7627,113,7579
F55C7.7b.1,1.0,5504,1,4917
F55C7.7c.1,1.0,3155,327,3113
F55C7.7d.1,1.0,2519,148,1806
F55C7.7e.1,1.0,2622,8,1909
F55C7.7f.1,1.0,2955,4,2907
F55C7.7g.1,1.0,3003,374,2290
F55C7.7h.1,1.0,2772,1,2772
F55C7.7i.1,1.0,7361,1,6423
F55C7.7i.2,1.0,7400,1,6423
F55C9.1.1,1.0,1077,1,1032
F55C9.10.1,1.0,1078,3,860
F55C9.11.1,1.0,2963,2064,2237
F55C9.13.1,1.0,878,3,824
F55C9.14.1,1.0,882,28,855
F55C9.15.1,1.0,366,1,366
F55C9.3.1,1.0,619,116,619
F55C9.3.2,1.0,589,86,589
F55C9.4.1,1.0,1010,95,961
F55C9.5.1,1.0,2303,1991,2254
F55C9.5.2,1.0,825,513,776
F55C9.5.3,1.0,638,284,547
F55C9.5.4,1.0,498,153,416
F55C9.5.5,1.0,509,197,460
F55C9.6.1,1.0,417,1,417
F55C9.7.1,1.0,937,12,842
F55C9.8.1,1.0,906,29,847
F55D1.1.1,1.0,276,1,276
