ref_id,length
T02C5.3d.1,1629
T02C5.3e.1,1731
T02C5.3f.1,1416
T02C5.3g.1,1518
T02C5.3h.1,309
T02C5.3i.1,411
T02C5.5a.1,4660
T02C5.5b.1,6848
T02C5.5c.1,6441
T02C5.5f.1,6894
T02C5.5g.1,6851
T02C5.5h.1,6204
T02C5.5i.1,6150
T02C5.5j.1,6003
T02C5.5k.1,5949
T02C5.5l.1,6009
T02C5.5m.1,5955
T02C5.5n.1,6384
T02C5.5o.1,6360
T02C5.5p.1,6516
T02C5.5q.1,5958
T02D1.3.1,969
T02D1.4.1,1488
T02D1.5.1,2334
T02D1.6a.1,1622
T02D1.6b.1,1483
T02D1.6c.1,1251
T02D1.7.1,225
T02D1.8.1,537
T02D1.9.1,276
T02E1.1.1,875
T02E1.2.1,2031
T02E1.2.2,2159
T02E1.3a.1,2392
T02E1.3b.1,2040
T02E1.3c.1,2391
T02E1.5a.1,988
T02E1.5b.1,994
T02E1.5c.1,507
T02E1.6.1,932
T02E1.7.1,986
T02E1.8a.1,699
T02E1.8b.1,231
T02E9.1.1,1288
T02E9.2a.1,1185
T02E9.2b.1,1131
T02E9.3a.1,2522
T02E9.3b.1,2529
T02E9.5.1,841
T02E9.5.2,496
T02E9.6.1,1021
T02G5.12.1,1978
T02G5.13a.1,1419
T02G5.13b.1,1417
T02G5.13b.2,1358
T02G5.14.1,2158
T02G5.14.2,1275
T02G5.15.1,1168
T02G5.15.2,836
T02G5.15.3,2953
T02G5.3.1,2434
T02G5.7.1,1310
T02G5.8.1,1327
T02G5.9a.1,1953
T02G5.9b.1,2067
T02G6.11.1,1094
T02G6.3.1,580
T02G6.4.1,382
T02G6.5a.1,2192
T02G6.5b.1,1404
T02G6.5c.1,1434
T02G6.5d.1,975
T02G6.6.1,351
T02H6.10.1,351
T02H6.11.1,547
T02H6.1b.1,1860
T02H6.1c.1,468
T02H6.2.1,2006
T02H6.3a.1,550
T02H6.4.1,546
T02H6.5.1,1401
T02H6.6.1,207
T02H6.7.1,630
T02H6.8.1,444
T02H6.9.1,783
T03D3.1.1,1579
T03D3.11.1,1053
T03D3.12.1,993
T03D3.14.1,999
T03D3.2.1,1008
T03D3.3.1,1255
T03D3.4.1,1041
T03D3.5.1,1347
T03D3.6.1,1086
T03D8.1a.1,2177
T03D8.1b.1,3158
T03D8.1c.1,1650
T03D8.1d.1,2049
T03D8.1e.1,1608
T03D8.2.1,542
T03D8.3.1,791
T03D8.4a.1,1521
T03D8.4b.1,1344
T03D8.4c.1,1317
T03D8.5a.1,3498
T03D8.5b.1,3422
T03D8.5c.1,3153
T03D8.6a.1,1818
T03D8.6b.1,2257
T03D8.7.1,348
T03E6.1.1,1005
T03E6.3.1,1223
T03E6.4.1,1005
T03E6.5.1,882
T03E6.6.1,1155
T03E6.7a.1,1190
T03E6.7b.1,597
T03E6.8.1,1451
T03E6.9.1,1273
T03F1.1.1,1534
T03F1.1.2,1649
T03F1.1.3,1633
T03F1.10.1,962
T03F1.11.1,330
T03F1.12.1,656
T03F1.2.1,753
T03F1.3.1,1417
T03F1.5.1,1103
T03F1.5.2,1131
T03F1.5.3,1087
T03F1.6a.1,1227
T03F1.6b.1,1209
T03F1.7.1,1189
T03F1.8a.1,1147
T03F1.8b.1,1039
T03F1.9.1,2704
T03F6.1.1,849
T03F6.10.1,442
T03F6.2.1,1537
T03F6.3.1,965
T03F6.4.1,1300
T03F6.5.1,1783
T03F6.6.1,662
T03F6.9.1,477
T03F7.1.1,2123
T03F7.2.1,1065
T03F7.3.1,1060
T03F7.4.1,1008
T03F7.5.1,1014
T03F7.6.1,951
T03F7.7a.1,1335
T03F7.7b.1,1372
T03G11.10.1,1149
T03G11.1b.1,4151
T03G11.1c.1,4422
T03G11.1d.1,3945
T03G11.2.1,996
T03G11.3.1,1249
T03G11.4.1,2040
T03G11.6.1,1153
T03G11.8.1,943
T03G11.9.1,702
T03G6.1.1,1096
T03G6.2b.1,1857
T03G6.2c.1,1832
T03G6.3.1,1807
T03G6.7.1,30
T04A11.1.1,1121
T04A11.10.1,993
T04A11.12a.1,958
T04A11.12b.1,984
T04A11.2.1,951
T04A11.3.1,3090
T04A11.4.1,966
T04A11.5.1,951
T04A11.6.1,3132
T04A11.7a.1,1844
T04A11.7c.1,669
T04A11.8.1,999
T04A11.9.1,1114
T04A6.1.1,617
T04A6.2.1,602
T04A6.3a.1,758
T04A6.3b.1,1098
T04A6.4.1,564
T04A8.1.1,975
T04A8.10.1,771
T04A8.11.1,826
T04A8.12.1,967
T04A8.13.1,929
T04A8.14.1,4865
T04A8.15.1,2208
T04A8.16.1,2551
T04A8.18.1,1508
T04A8.2.1,1008
T04A8.4a.1,778
T04A8.4b.1,1056
T04A8.5.1,1600
T04A8.6.1,1073
T04A8.7a.1,2307
T04A8.7b.1,2382
T04A8.8.1,1184
T04A8.9.1,841
T04B2.2a.1,1412
T04B2.2a.2,1398
T04B2.3a.1,1302
T04B2.3b.1,810
T04B2.4.1,1035
T04B2.5.1,2013
T04B2.5.2,2075
T04B2.6.1,963
T04B2.7.1,1206
T04B2.8.1,444
T04B8.1.1,867
T04B8.3a.1,1033
T04B8.3b.1,516
T04B8.5a.1,3045
T04B8.5b.1,3082
T04B8.5d.1,2643
T04C10.1.1,2771
T04C10.11.1,659
T04C10.11.2,1613
T04C10.2a.1,2245
T04C10.2b.1,2251
T04C10.3.1,1122
T04C10.4.1,1080
T04C12.1.1,366
T04C12.11.1,513
T04C12.2a.1,1113
T04C12.2b.1,993
T04C12.3.1,533
T04C12.33.1,742
T04C12.33.2,1010
T04C12.4.1,1474
T04C12.4.2,1558
T04C12.4.3,1553
T04C12.5.1,1281
T04C12.6.1,1264
T04C12.7.1,834
T04C12.8.1,519
T04C12.9.1,584
T04C4.1a.1,4282
T04C4.1b.1,2893
T04C4.1c.1,588
T04C4.3.1,246
T04C9.1a.1,3315
T04C9.1b.1,3267
T04C9.1c.1,2054
T04C9.2.1,351
T04C9.3.1,219
T04C9.4a.1,592
T04C9.4a.2,1310
T04C9.4a.3,347
T04C9.4b.1,538
T04C9.4c.1,537
T04C9.4c.2,572
T04C9.4d.1,520
T04C9.6a.1,1886
T04C9.6a.2,1849
T04C9.6a.3,1955
T04C9.6a.4,1799
T04C9.6b.1,1770
T04D1.2.1,1253
T04D1.3a.1,1695
T04D1.3b.1,309
T04D1.3c.1,1742
T04D1.3d.1,1707
T04D1.4.1,9577
T04D3.1.1,1493
T04D3.2.1,1635
T04D3.3a.1,2213
T04D3.3b.1,1896
T04D3.4a.1,2376
T04D3.4b.1,753
T04D3.4c.1,417
T04D3.5.1,1212
T04D3.5.2,1186
T04D3.8.1,431
T04F3.1a.1,10634
T04F3.1b.1,10182
T04F3.2.1,1067
T04F3.3.1,1139
T04F3.4.1,507
T04F3.5.1,830
T04F8.1.1,1199
T04F8.2.1,1853
T04F8.3.1,432
T04F8.4.1,1330
T04F8.6.1,2801
T04F8.7a.1,1108
T04F8.7b.1,738
T04F8.7b.2,679
T04F8.7b.3,552
T04F8.8.1,630
T04F8.9a.1,864
T04F8.9b.1,870
T04G9.1a.1,5212
T04G9.1b.1,5075
T04G9.2.1,2027
T04G9.3.1,1324
T04G9.4.1,1090
T04G9.5.1,819
T04G9.6a.1,1452
T04G9.6b.1,1449
T04G9.7.1,455
T04H1.12.1,363
T04H1.13.1,30
T04H1.2.1,2222
T04H1.3.1,472
T04H1.4a.1,4084
T04H1.4b.1,4113
T04H1.5.1,934
T04H1.6.1,1369
T04H1.7.1,1569
T04H1.8.1,1696
T04H1.9.1,1478
T04H1.9.2,1396
T05A1.1a.1,1595
T05A1.1b.1,1475
T05A1.1b.2,1395
T05A1.1c.1,1239
T05A1.2.1,957
T05A1.3a.1,2333
T05A1.3b.1,996
T05A1.5a.1,1792
T05A1.5b.1,1735
T05A10.1a.1,6788
T05A10.1b.1,2184
T05A10.1c.1,7397
T05A10.1c.2,6739
T05A10.1d.1,6729
T05A10.1e.1,7201
T05A10.1f.1,6471
T05A10.1g.1,6108
T05A10.1h.1,5949
T05A10.1h.2,3418
T05A10.1i.1,5784
T05A10.1j.1,7128
T05A10.1j.2,6896
T05A10.1j.3,6690
T05A10.1j.4,6892
T05A10.1m.1,6769
T05A10.2.1,669
T05A10.3.1,1415
T05A10.5a.1,1493
T05A10.5b.1,1524
T05A10.5c.1,1134
T05A10.6.1,635
T05A12.1.1,1103
T05A12.2a.1,2145
T05A12.2b.1,1758
T05A12.2c.1,1617
T05A12.3.1,2330
T05A12.4.1,5375
T05A12.4.2,5138
T05A6.1.1,809
T05A6.2a.1,1444
T05A6.2a.2,1346
T05A6.2b.1,1441
T05A6.2b.2,1329
T05A6.2c.1,949
T05A6.4.1,1563
T05A6.6.1,1134
T05A7.1.1,766
T05A7.10.1,1251
T05A7.11.1,1621
T05A7.12.1,989
T05A7.13.1,1110
T05A7.2.1,2695
T05A7.3.1,468
T05A7.4.1,560
T05A7.5.1,1393
T05A7.6.1,2405
T05A7.7.1,1031
T05A7.8.1,1206
T05A8.1.1,1425
T05A8.11.1,54
T05A8.2.1,690
T05A8.3.1,678
T05A8.4.1,3482
T05A8.5.1,1401
T05A8.6.1,761
T05A8.7.1,1375
T05A8.8.1,618
T05B11.1.1,1184
T05B11.1.2,1290
T05B11.2.1,1167
T05B11.3.1,1019
T05B11.4.1,2036
T05B11.4.2,1566
T05B11.6.1,1158
T05B11.7a.1,994
T05B11.7b.1,732
T05B4.1.1,1140
T05B4.10.1,753
T05B4.11.1,915
T05B4.12.1,2065
T05B4.12.2,1239
T05B4.13.1,753
T05B4.14.1,683
T05B4.2.1,1559
T05B4.3.1,893
T05B4.6.1,1119
T05B4.7.1,1047
T05B4.8.1,878
T05B4.9.1,753
T05B9.1.1,1003
T05B9.2a.1,994
T05B9.2a.2,2043
T05B9.2b.1,744
T05B9.2c.1,741
T05B9.2d.1,1733
T05C1.1.1,1061
T05C1.2a.1,323
T05C1.2b.1,259
T05C1.3.1,809
T05C1.4a.1,3774
T05C1.4b.1,3740
T05C1.4c.1,1060
T05C1.5.1,387
T05C12.1.1,1042
T05C12.10.1,3853
T05C12.11a.1,1047
T05C12.11b.1,882
T05C12.15.1,204
T05C12.2.1,1503
T05C12.3.1,987
T05C12.4.1,1966
T05C12.5.1,493
T05C12.5.2,562
T05C12.6a.1,2189
T05C12.6b.1,2200
T05C12.6c.1,2079
T05C12.7.1,1868
T05C12.8.1,1268
T05C12.9.1,899
T05C3.2.1,5382
T05C3.4.1,1404
T05C3.5.1,1537
T05C3.6a.1,1588
T05C3.6b.1,665
T05C3.7.1,993
T05C3.8.1,1027
T05C7.4.1,338
T05C7.4.2,501
T05C7.5.1,800
T05C7.7.1,117
T05C7.8.1,162
T05C7.9.1,105
T05D4.1.1,1253
T05D4.2.1,1196
T05D4.3.1,1616
T05D4.4a.1,2101
T05D4.4b.1,1686
T05D4.5.1,1548
T05E11.1.1,693
T05E11.2a.1,881
T05E11.2b.1,1096
T05E11.3a.1,2653
T05E11.3a.2,2488
T05E11.3b.1,2067
T05E11.4a.1,1431
T05E11.4b.1,1137
T05E11.5.1,1755
T05E11.6.1,1541
T05E11.8.1,690
T05E12.1.1,1032
T05E12.2.1,912
T05E12.3.1,867
T05E12.4.1,1038
T05E12.6a.1,1502
T05E12.6b.1,577
T05E12.7a.1,1029
T05E12.7c.1,339
T05E12.8.1,622
T05E12.8.2,594
T05E12.8.3,570
T05E12.9.1,927
T05E7.1.1,1391
T05E7.2.1,465
T05E7.3.1,3193
T05E7.4.1,742
T05E7.5.1,1194
T05E8.2.1,1725
T05E8.3.1,2883
T05F1.10.1,1054
T05F1.11.1,3178
T05F1.13.1,1287
T05F1.15.1,219
T05F1.1a.1,1846
T05F1.1b.1,1866
T05F1.2.1,1867
T05F1.3.1,504
T05F1.4.1,826
T05F1.5.1,1266
T05F1.5.2,1162
T05F1.6.1,4022
T05F1.7.1,1392
T05F1.8.1,1354
T05F1.8.2,1257
T05F1.9.1,1213
T05G11.1a.1,1816
T05G11.1b.1,1410
T05G11.2.1,855
T05G11.3.1,1065
T05G11.6.1,1035
T05G11.7.1,1026
T05G5.10a.1,674
T05G5.10b.1,528
T05G5.10c.1,201
T05G5.12.1,483
T05G5.12.2,394
T05G5.1a.1,1502
T05G5.1b.1,540
T05G5.2.1,791
T05G5.2.2,667
T05G5.3.1,1185
T05G5.4.1,529
T05G5.5a.1,974
T05G5.5b.1,812
T05G5.5c.1,252
T05G5.5d.1,869
T05G5.6.1,1016
T05G5.7a.1,849
T05G5.7b.1,588
T05G5.8a.1,2550
T05G5.8b.1,1725
T05G5.9a.1,2162
T05G5.9b.1,1978
T05H10.1.1,4406
T05H10.2.1,1237
T05H10.3.1,662
T05H10.4a.1,1516
T05H10.4b.1,1233
T05H10.5a.1,3202
T05H10.5b.1,3216
T05H10.5c.1,3201
T05H10.6a.1,1610
T05H10.6a.2,1607
T05H10.6a.3,1639
T05H10.6b.1,1258
T05H10.7a.1,2650
T05H10.7b.1,2287
T05H10.8.1,1423
T05H4.1.1,1394
T05H4.10.1,1512
T05H4.11a.1,1145
T05H4.11a.2,1098
T05H4.11b.1,1069
T05H4.11b.2,1678
T05H4.12.1,542
T05H4.12.2,474
T05H4.13a.1,1582
T05H4.13b.1,1922
T05H4.13c.1,2304
T05H4.13d.1,2213
T05H4.14.1,1978
T05H4.15a.1,1360
T05H4.15b.1,1019
T05H4.15c.1,1349
T05H4.2.1,1307
T05H4.3.1,3453
T05H4.4.1,1014
T05H4.5.1,1033
T05H4.6a.1,1987
T05H4.6b.1,1986
T05H4.6b.2,1727
T05H4.7.1,1589
T06A1.1.1,1498
T06A1.4a.1,1185
T06A1.4a.2,1294
T06A1.4b.1,396
T06A1.4c.1,576
T06A1.5.1,1600
T06A1.7a.1,424
T06A1.7b.1,99
T06A10.106.1,189
T06A10.107.1,285
T06A10.1a.1,3006
T06A10.1b.1,2915
T06A10.1b.2,2807
T06A10.1b.3,2318
T06A10.1b.4,1766
T06A10.1b.5,568
T06A10.1c.1,2187
T06A10.2.1,465
T06A10.2.2,410
T06A10.3a.1,554
T06A10.3b.1,464
T06A10.3c.1,327
T06A10.4a.1,910
T06A10.4b.1,658
T06A4.1a.1,1937
T06A4.1a.2,1390
T06A4.1b.1,1896
T06A4.2.1,618
T06A4.3a.1,1810
T06A4.3b.1,1523
T06C10.2.1,1011
T06C10.3.1,1775
T06C10.3.2,1728
T06C10.4.1,681
T06C10.6.1,1408
T06C12.1.1,1044
T06C12.10.1,1562
T06C12.11.1,966
T06C12.12.1,339
T06C12.13a.1,1301
T06C12.13b.1,1294
T06C12.14.1,931
T06C12.2.1,1602
T06C12.3.1,1041
T06C12.4.1,1254
T06C12.6.1,1367
T06C12.7.1,1412
T06C12.8a.1,2069
T06C12.8b.1,1677
T06C12.9.1,343
T06D10.1.1,1138
T06D10.1.2,4645
T06D10.1.3,1744
T06D10.2.1,1775
T06D10.3.1,311
T06D10.3.2,257
T06D10.8.1,198
T06D4.1a.1,1559
T06D4.1b.1,1725
T06D4.1b.2,1758
T06D4.1b.3,1704
T06D4.1b.4,1802
T06D4.1b.5,1344
T06D4.2.1,597
T06D4.4.1,2596
T06D4.6.1,405
T06D8.10.1,4617
T06D8.1a.1,11159
T06D8.1b.1,10439
T06D8.1c.1,10266
T06D8.1d.1,10368
T06D8.1e.1,10155
T06D8.1f.1,10332
T06D8.1g.1,9768
T06D8.1h.1,10101
T06D8.1i.1,10407
T06D8.1j.1,10584
T06D8.1k.1,10020
T06D8.1l.1,10353
T06D8.2.1,2121
T06D8.3.1,1582
T06D8.5.1,1345
T06D8.6.1,1141
T06D8.7.1,584
T06D8.8.1,1325
T06D8.9.1,1114
T06D8.9.2,1164
T06E4.1.1,4018
T06E4.10.1,662
T06E4.11.1,1547
T06E4.12.1,1099
T06E4.14.1,772
T06E4.21.1,171
T06E4.3a.1,7735
T06E4.3a.2,7759
T06E4.3c.1,3174
T06E4.4.1,1178
T06E4.5.1,873
T06E4.6.1,939
T06E4.7.1,1317
T06E4.8.1,719
T06E4.9.1,778
T06E6.1.1,1404
T06E6.10.1,850
T06E6.11.1,840
T06E6.13.1,1504
T06E6.15.1,786
T06E6.2a.1,1456
T06E6.2a.2,1452
T06E6.2b.1,1456
T06E6.3.1,819
T06E6.4.1,1032
T06E6.5.1,1900
T06E6.6.1,990
T06E6.7.1,1005
T06E6.8.1,1002
T06E6.9.1,1005
T06E8.1a.1,1068
T06E8.1b.1,402
T06E8.2.1,210
T06E8.8.1,42
T06F4.1a.1,1313
T06F4.1b.1,1456
T06F4.1c.1,1337
T06F4.1d.1,1526
T06F4.1e.1,480
T06F4.2a.1,3190
T06F4.2b.1,3303
T06G6.1.1,1023
T06G6.12.1,416
T06G6.2.1,1020
T06G6.3a.1,1769
T06G6.3b.1,1452
T06G6.4.1,1178
T06G6.5a.1,749
T06G6.6a.1,912
T06G6.6b.1,791
T06G6.7.1,1196
T06G6.9.1,898
T06H11.1a.1,2265
T06H11.1b.1,1712
T06H11.1c.1,2165
T06H11.1d.1,1731
T06H11.1e.1,2075
T06H11.1f.1,1851
T06H11.1g.1,2165
T06H11.4.1,1420
T07A5.1.1,1250
T07A5.2.1,1304
T07A5.3.1,1816
T07A5.5.1,108
T07A5.6a.1,967
T07A5.6b.1,710
T07A5.6c.1,531
T07A5.7.1,1749
T07A9.10.1,1855
T07A9.11.1,468
T07A9.11.2,467
T07A9.11.3,452
T07A9.12.1,687
T07A9.12.2,1709
T07A9.12.3,714
T07A9.12.4,643
T07A9.13a.1,439
T07A9.13b.1,540
T07A9.14.1,958
T07A9.15.1,339
T07A9.2.1,1573
T07A9.3.1,1587
T07A9.3.2,1620
T07A9.3.3,1511
T07A9.5a.1,1567
T07A9.5b.1,1898
T07A9.5c.1,729
T07A9.5d.1,1131
T07A9.6.1,3333
T07A9.7.1,1909
T07A9.8.1,1207
T07A9.9.1,2315
T07A9.9.2,2256
T07A9.9.3,2267
T07C12.1.1,975
T07C12.10.1,359
T07C12.10.2,379
T07C12.11.1,1135
T07C12.12.1,2024
T07C12.13.1,225
T07C12.14.1,860
T07C12.15.1,591
T07C12.15.2,446
T07C12.6.1,1083
T07C12.7.1,665
T07C12.8a.1,1457
T07C12.8b.1,1943
T07C12.9.1,1136
T07C4.1.1,1630
T07C4.10.1,3230
T07C4.11a.1,1104
T07C4.12.1,664
T07C4.12.2,531
T07C4.2.1,1096
T07C4.2.2,1181
T07C4.3a.1,2378
T07C4.3b.1,1947
T07C4.3c.1,2387
T07C4.4.1,522
T07C4.5.1,609
T07C4.6.1,945
T07C4.7a.1,728
T07C4.7b.1,348
T07C4.8.1,1285
T07C4.9a.1,1563
T07C4.9b.1,1939
T07C5.1b.1,1882
T07C5.1b.2,898
T07C5.1c.1,1775
T07C5.1d.1,1275
T07C5.1e.1,918
T07C5.2.1,1005
T07C5.3.1,1321
T07C5.5.1,1177
T07C5.5.2,3530
T07C5.5.3,1301
T07D1.1a.1,2291
T07D1.1b.1,2616
T07D1.1c.1,1737
T07D1.1d.1,1998
T07D1.2a.1,1549
T07D1.2b.1,1251
T07D1.2c.1,498
T07D1.3.1,435
T07D1.4a.1,1809
T07D1.4a.2,2267
T07D1.4a.3,2355
T07D1.4a.4,2233
T07D1.4b.1,1023
T07D1.4d.1,1290
T07D10.1.1,974
T07D10.2a.1,1265
T07D10.2b.1,1296
T07D10.3.1,1287
T07D10.4.1,1242
T07D10.6.1,470
T07D3.2.1,843
T07D3.4a.1,1399
T07D3.4b.1,675
T07D3.7a.1,4142
T07D3.7b.1,3160
T07D3.9a.1,1480
T07D3.9a.2,1527
T07D3.9b.1,1343
T07D4.1.1,2149
T07D4.2a.1,1415
T07D4.2b.1,1530
T07D4.2c.1,1459
T07D4.3a.1,4029
T07D4.3b.1,3909
T07D4.4a.1,3472
T07D4.4b.1,2294
T07D4.4c.1,2247
T07D4.4d.1,1824
T07D4.4e.1,1861
T07D4.5.1,480
T07E3.2.1,571
T07E3.2.2,1159
T07E3.2.3,1162
T07E3.3.1,1043
T07E3.4a.1,1509
T07E3.4b.1,1554
T07E3.4b.2,1514
T07E3.5.1,1425
T07E3.6a.1,783
T07E3.6a.2,994
T07E3.6b.1,589
T07F10.1a.1,3278
T07F10.1b.1,3234
T07F10.3.1,1462
T07F10.4a.1,1606
T07F10.5.1,351
T07F10.6.1,930
T07F12.1.1,1298
T07F12.2.1,1186
T07F12.3.1,1628
T07F12.3.2,1562
T07F12.4a.1,1076
T07F12.4a.2,1166
T07F12.4b.1,990
T07F8.1.1,2686
T07F8.2.1,1369
T07F8.3a.1,3564
T07F8.3b.1,2002
T07F8.4.1,1222
T07G12.10.1,1952
T07G12.10.2,1905
T07G12.10.3,2308
T07G12.11a.1,1977
T07G12.11b.1,2187
T07G12.12a.1,1254
T07G12.12b.1,120
T07G12.1a.1,1488
T07G12.1b.1,1101
T07G12.1b.2,1031
T07G12.1c.1,549
T07G12.2.1,1705
T07G12.3.1,1916
T07G12.4.1,1653
T07G12.5a.1,1907
T07G12.5b.1,597
T07G12.5c.1,1329
T07G12.6a.1,1940
T07G12.6b.1,2024
T07G12.6c.1,675
T07G12.6d.1,657
T07H3.1.1,2177
T07H3.2.1,1066
T07H3.3.1,1437
T07H3.4.1,1266
T07H3.5.1,1254
T07H3.6.1,1126
T07H3.7.1,336
T07H3.8.1,240
T07H6.1a.1,2329
T07H6.1a.2,2279
T07H6.1b.1,2320
T07H6.1b.2,2247
T07H6.1b.3,1137
T07H6.1b.4,779
T07H6.2.1,1656
T07H6.3.1,906
T07H6.5a.1,2165
T07H6.5b.1,4186
T07H6.5c.1,1881
T07H8.1.1,861
T07H8.11.1,461
T07H8.3.1,927
T07H8.4a.1,6150
T07H8.4b.1,5280
T07H8.4c.1,3504
T07H8.4d.1,6090
T07H8.4d.2,5989
T07H8.4e.1,5865
T07H8.4f.1,5945
T07H8.4g.1,4815
T07H8.4h.1,6021
T07H8.4i.1,2865
T07H8.4j.1,768
T07H8.5.1,939
T07H8.6.1,2606
T07H8.7.1,1113
T08A11.1.1,5757
T08A11.2.1,4269
T08A9.1.1,4501
T08A9.10.1,323
T08A9.11a.1,634
T08A9.11b.1,701
T08A9.12.1,492
T08A9.13.1,474
T08A9.2.1,601
T08A9.2.2,612
T08A9.3.1,1026
T08A9.7.1,343
T08A9.8.1,418
T08A9.9.1,370
T08B1.1a.1,1993
T08B1.1b.1,2069
T08B1.1c.1,1356
T08B1.2a.1,1282
T08B1.2c.1,1357
T08B1.3.1,1383
T08B1.4b.1,1374
T08B1.5.1,1139
T08B1.6.1,2099
T08B2.10.1,463
T08B2.11.1,1533
T08B2.12.1,589
T08B2.15.1,795
T08B2.2.1,966
T08B2.4.1,1175
T08B2.5a.1,2863
T08B2.5b.1,2871
T08B2.5d.1,3269
T08B2.5d.2,2952
T08B2.5e.1,3382
T08B2.5e.2,3344
T08B2.5e.3,3012
T08B2.7a.1,2647
T08B2.7b.1,2586
T08B2.7b.2,2580
T08B2.7b.3,2525
T08B2.8.1,573
T08B2.9a.1,1824
T08B2.9b.1,1643
T08B2.9b.2,2021
T08B2.9b.3,1708
T08B6.1.1,291
T08B6.3.1,1017
T08B6.4.1,2021
T08B6.5.1,722
T08B6.6.1,1041
T08B6.7.1,1041
T08B6.9.1,1658
T08D10.1.1,1804
T08D10.2.1,2410
T08D10.3.1,767
T08D10.4.1,918
T08D10.5.1,878
T08D2.1.1,504
T08D2.4.1,290
T08D2.5.1,1167
T08D2.5.2,1208
T08D2.6.1,739
T08D2.7.1,1451
T08D2.8.1,1738
T08E11.1.1,2111
T08E11.2.1,1004
T08E11.3.1,989
T08E11.4.1,2330
T08E11.5.1,1289
T08E11.6.1,1075
T08E11.7.1,1714
T08G11.1a.1,9855
T08G11.1b.1,9777
T08G11.2.1,948
T08G11.3.1,1963
T08G11.4a.1,1808
T08G11.4b.1,1488
T08G11.5.1,1613
T08G2.2.1,1467
T08G2.3.1,1384
T08G3.1.1,1023
T08G3.10.1,817
T08G3.11.1,594
T08G3.12.1,981
T08G3.13.1,651
T08G3.2.1,1032
T08G3.3.1,1043
T08G3.5.1,1026
T08G3.6.1,861
T08G3.8.1,1137
T08G5.1.1,1216
T08G5.10.1,347
T08G5.12.1,392
T08G5.15.1,869
T08G5.2.1,1257
T08G5.3a.1,738
T08G5.3b.1,255
T08G5.5a.1,3059
T08G5.5b.1,3074
T08G5.5c.1,3057
T08G5.5d.1,3065
T08G5.7.1,711
T08H10.1.1,1174
T08H10.2.1,1029
T08H10.3a.1,634
T08H10.3b.1,318
T08H4.1a.1,3501
T08H4.1a.2,3420
T08H4.1a.3,3792
T08H4.1a.4,3375
T08H4.1a.5,2995
T08H4.1b.1,3184
T08H4.1b.2,3512
T08H4.1b.3,3103
T08H4.1c.1,3450
T08H4.3.1,1921
T09A12.1.1,1180
T09A12.2b.1,668
T09A12.3a.1,2871
T09A12.3b.1,1431
T09A12.4a.1,2146
T09A12.4b.1,4472
T09A12.4c.1,2619
T09A12.4d.1,1980
T09A12.4e.1,1560
T09A12.4f.1,2627
T09A12.4g.1,1974
T09A12.4h.1,1740
T09A12.4i.1,1554
T09A12.4j.1,2173
T09A12.5.1,277
T09A12.8.1,147
T09A5.10.1,2689
T09A5.10.2,2598
T09A5.11.1,1587
T09A5.12.1,2741
T09A5.12.2,2560
T09A5.14.1,495
T09A5.15.1,279
T09A5.1a.1,1073
T09A5.1b.1,1710
T09A5.2a.1,2130
T09A5.2b.1,2104
T09A5.2c.1,2080
T09A5.2d.1,2053
T09A5.3.1,1723
T09A5.4.1,1201
T09A5.5.1,593
T09A5.6.1,623
T09A5.7.1,485
T09A5.8.1,1420
T09A5.9.1,1075
T09B4.1.1,2357
T09B4.10.1,1133
T09B4.2.1,1078
T09B4.3.1,1740
T09B4.3.2,922
T09B4.4.1,540
T09B4.5.1,1696
T09B4.6.1,601
T09B4.8.1,1461
T09B4.9.1,1586
T09B9.1.1,1612
T09B9.2.1,1912
T09B9.3.1,1163
T09B9.4.1,2063
T09B9.5.1,1326
T09D3.1.1,1026
T09D3.2.1,1008
T09D3.3.1,1977
T09D3.4a.1,1482
T09D3.5.1,1455
T09D3.5.2,1231
T09D3.6.1,1014
T09D3.7.1,1185
T09D3.8.1,703
T09D3.8.2,675
T09D3.8.3,660
T09D3.9.1,500
T09E11.1.1,852
T09E11.10.1,1017
T09E11.2.1,1152
T09E11.3.1,918
T09E11.4.1,1980
T09E11.5.1,1953
T09E11.6.1,1485
T09E11.7.1,1992
T09E11.8.1,1533
T09E11.9.1,1473
T09E8.1a.1,3129
T09E8.1b.1,2070
T09E8.1c.1,2769
T09E8.1d.1,1649
T09E8.1e.1,1644
T09E8.1f.1,2076
T09E8.1g.1,3174
T09E8.1h.1,3183
T09E8.1i.1,795
T09E8.2.1,3094
T09E8.3.1,603
T09E8.4.1,1044
T09E8.5a.1,1035
T09F3.1.1,1457
T09F3.2.1,1881
T09F3.3.1,1121
T09F3.4.1,748
T09F3.5.1,1687
T09F3.7.1,153
T09F5.1.1,1099
T09F5.10.1,1151
T09F5.11.1,1345
T09F5.16.1,936
T09F5.2.1,549
T09F5.20a.1,96
T09F5.20b.1,1398
T09F5.3.1,1002
T09F5.5.1,1038
T09F5.9.1,520
T09H2.1.1,1680
T10A3.1a.1,4940
T10A3.1b.1,4862
T10A3.1c.1,4821
T10A3.1d.1,4584
T10A3.1e.1,4502
T10A3.1f.1,4269
T10B10.1.1,1380
T10B10.2.1,1438
T10B10.3a.1,2807
T10B10.3b.1,2752
T10B10.4a.1,1363
T10B10.5.1,1410
T10B10.6.1,804
T10B10.7.1,2537
T10B10.8.1,1420
T10B10.9.1,388
T10B11.1.1,623
T10B11.2.1,1773
